"0.000","Info","2020-08-03 17:28:45","Service 'cocc_96' : Execution start"
"0.000","Info","Apparatus","Zantiks AD internal Unit"
"0.000","Info","Unit ID","3C208A"
"TIME","TEMPERATURE","VARIABLE","TREATMENT","SERIES","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4","ARENA_ACTIVITY","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4"
"5972.508",,"ARENA_DISTANCES","DARK",99,0,0,6,0,0,0,6,0,0,0,144,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001633,0.000000,0.000000,0.000000,10.288147,0.000000
"6032.530",,"ARENA_DISTANCES","DARK",100,0,0,0,0,0,0,6,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000168,0.000000
"6092.547",,"ARENA_DISTANCES","DARK",101,0,0,0,0,0,0,0,0,0,0,761,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032684,0.000000
"6152.573",,"ARENA_DISTANCES","DARK",102,0,0,0,0,0,0,0,0,0,301,849,93,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029541,0.000000
"6212.592",,"ARENA_DISTANCES","DARK",103,0,0,0,0,0,0,0,0,0,620,271,12,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000504,0.000000
"6272.613",,"ARENA_DISTANCES","DARK",104,0,0,6,0,0,6,0,0,0,240,423,7,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,0.001160,0.000000
"6332.639",,"ARENA_DISTANCES","DARK",105,0,0,0,0,0,6,0,0,0,229,216,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"6392.656",,"ARENA_DISTANCES","DARK",106,0,0,0,0,0,0,0,0,0,345,0,12,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"6452.678",,"ARENA_DISTANCES","DARK",107,0,0,58,0,0,0,0,0,0,13,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"6512.699",,"ARENA_DISTANCES","DARK",108,0,0,225,0,0,0,0,0,0,6,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.013657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010864,0.000000,0.000000
"6572.721",,"ARENA_DISTANCES","DARK",109,0,0,604,0,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.124725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"6632.746",,"ARENA_DISTANCES","DARK",110,0,0,54,0,19,0,0,0,0,0,0,46,"ARENA_ACTIVITY",0.000000,0.000000,5.168259,0.000000,0.000107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031
"6692.764",,"ARENA_DISTANCES","DARK",111,0,0,257,0,0,0,0,0,0,0,0,19,"ARENA_ACTIVITY",0.000000,0.000000,0.355820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015
"6752.785",,"ARENA_DISTANCES","DARK",112,0,0,0,0,0,0,0,0,0,0,0,104,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012726
"6812.844",,"ARENA_DISTANCES","DARK",113,0,0,12,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"6872.867",,"ARENA_DISTANCES","DARK",114,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"6932.883",,"ARENA_DISTANCES","DARK",115,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"6992.906",,"ARENA_DISTANCES","DARK",116,0,0,6,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7052.927",,"ARENA_DISTANCES","DARK",117,0,0,291,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.014374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7112.950",,"ARENA_DISTANCES","DARK",118,259,0,1060,0,0,0,0,0,6,0,0,0,"ARENA_ACTIVITY",0.000702,0.000000,0.058090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7173.002",,"ARENA_DISTANCES","DARK",119,388,0,634,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000336,0.000000,0.000336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7233.025",,"ARENA_DISTANCES","DARK",120,372,0,498,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.048477,0.000000,0.002716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7293.047",,"ARENA_DISTANCES","DARK",121,503,0,406,0,0,0,0,0,0,0,0,151,"ARENA_ACTIVITY",3.365158,0.000000,0.047043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7353.073",,"ARENA_DISTANCES","DARK",122,458,0,271,0,0,0,249,0,0,0,0,205,"ARENA_ACTIVITY",0.017563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000916,0.000000,0.000000,0.000000,0.000000,0.000290
"7413.095",,"ARENA_DISTANCES","DARK",123,748,0,0,0,0,0,288,0,0,0,0,142,"ARENA_ACTIVITY",8.134888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000015
"7473.113",,"ARENA_DISTANCES","DARK",124,896,0,0,0,0,0,84,0,0,0,0,31,"ARENA_ACTIVITY",0.067841,0.000000,0.000000,0.000000,0.000000,0.000000,0.001144,0.000000,0.000000,0.000000,0.000000,0.002090
"7533.134",,"ARENA_DISTANCES","DARK",125,834,0,0,0,0,0,238,0,0,0,0,6,"ARENA_ACTIVITY",0.020264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000565,0.000000,0.000000,0.000000,0.000000,0.001068
"7593.155",,"ARENA_DISTANCES","DARK",126,813,0,0,36,0,0,6,0,0,0,0,0,"ARENA_ACTIVITY",0.016815,0.000000,0.000000,3.381302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000641
"7653.177",,"ARENA_DISTANCES","DARK",127,319,0,0,0,0,0,13,0,0,0,0,7,"ARENA_ACTIVITY",28.809921,0.000000,0.000000,0.002701,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000
"7713.204",,"ARENA_DISTANCES","DARK",128,14,0,0,0,0,0,13,0,0,0,0,0,"ARENA_ACTIVITY",0.000031,0.000000,0.000015,0.003967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7773.220",,"ARENA_DISTANCES","DARK",129,393,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000259,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7833.241",,"ARENA_DISTANCES","DARK",130,163,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.003113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7893.263",,"ARENA_DISTANCES","DARK",131,364,0,0,0,0,0,0,0,0,0,0,66,"ARENA_ACTIVITY",0.000107,0.000000,0.000000,0.326721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"7953.284",,"ARENA_DISTANCES","DARK",132,564,0,0,25,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.020966,0.000000,0.000000,1.165665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8013.310",,"ARENA_DISTANCES","DARK",133,319,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.046539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8073.332",,"ARENA_DISTANCES","DARK",134,247,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.020309,0.000000,0.000000,0.000092,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8133.350",,"ARENA_DISTANCES","DARK",135,473,0,0,0,0,13,0,0,0,0,0,0,"ARENA_ACTIVITY",0.274475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8193.371",,"ARENA_DISTANCES","DARK",136,20,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.001556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8253.393",,"ARENA_DISTANCES","DARK",137,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8313.446",,"ARENA_DISTANCES","DARK",138,0,0,0,47,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,2.551071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8373.469",,"ARENA_DISTANCES","DARK",139,0,0,0,233,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,5.264496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8433.491",,"ARENA_DISTANCES","DARK",140,0,0,0,45,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8493.512",,"ARENA_DISTANCES","DARK",141,0,0,0,6,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8553.538",,"ARENA_DISTANCES","DARK",142,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8613.555",,"ARENA_DISTANCES","DARK",143,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8673.577",,"ARENA_DISTANCES","DARK",144,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8733.602",,"ARENA_DISTANCES","DARK",145,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8793.620",,"ARENA_DISTANCES","DARK",146,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8853.646",,"ARENA_DISTANCES","DARK",147,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8913.664",,"ARENA_DISTANCES","DARK",148,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.006836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"8973.685",,"ARENA_DISTANCES","DARK",149,6,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,0.000000
"9033.706",,"ARENA_DISTANCES","DARK",150,0,0,0,0,7,0,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9093.728",,"ARENA_DISTANCES","DARK",151,0,0,0,0,0,0,0,0,0,0,0,84,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9153.754",,"ARENA_DISTANCES","DARK",152,0,0,0,0,0,0,0,0,0,0,0,39,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003372
"9213.773",,"ARENA_DISTANCES","DARK",153,0,0,0,0,0,0,0,0,0,0,0,7,"ARENA_ACTIVITY",0.000000,0.000000,0.000397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9273.793",,"ARENA_DISTANCES","DARK",154,0,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9333.850",,"ARENA_DISTANCES","DARK",155,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9393.873",,"ARENA_DISTANCES","DARK",156,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9453.892",,"ARENA_DISTANCES","DARK",157,0,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9513.912",,"ARENA_DISTANCES","DARK",158,0,0,0,0,0,0,0,0,0,0,0,104,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9573.937",,"ARENA_DISTANCES","DARK",159,0,0,0,0,0,0,0,0,0,0,0,74,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9633.959",,"ARENA_DISTANCES","DARK",160,0,6,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000610
"9693.982",,"ARENA_DISTANCES","DARK",161,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9753.999",,"ARENA_DISTANCES","DARK",162,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9814.021",,"ARENA_DISTANCES","DARK",163,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9874.044",,"ARENA_DISTANCES","DARK",164,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9934.063",,"ARENA_DISTANCES","DARK",165,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"9994.089",,"ARENA_DISTANCES","DARK",166,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10054.106",,"ARENA_DISTANCES","DARK",167,0,0,0,0,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10114.132",,"ARENA_DISTANCES","DARK",168,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10174.150",,"ARENA_DISTANCES","DARK",169,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10234.173",,"ARENA_DISTANCES","DARK",170,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000763,0.000000,0.000000
"10294.197",,"ARENA_DISTANCES","DARK",171,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10354.215",,"ARENA_DISTANCES","DARK",172,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10414.236",,"ARENA_DISTANCES","DARK",173,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10474.257",,"ARENA_DISTANCES","DARK",174,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10534.280",,"ARENA_DISTANCES","DARK",175,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10594.332",,"ARENA_DISTANCES","DARK",176,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10654.355",,"ARENA_DISTANCES","DARK",177,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10714.377",,"ARENA_DISTANCES","DARK",178,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10774.398",,"ARENA_DISTANCES","DARK",179,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10834.424",,"ARENA_DISTANCES","DARK",180,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10894.475",,"ARENA_DISTANCES","DARK",181,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"10954.496",,"ARENA_DISTANCES","DARK",182,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11014.521",,"ARENA_DISTANCES","DARK",183,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11074.543",,"ARENA_DISTANCES","DARK",184,6,0,0,0,0,0,0,0,6,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11134.561",,"ARENA_DISTANCES","DARK",185,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11194.583",,"ARENA_DISTANCES","DARK",186,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11254.604",,"ARENA_DISTANCES","DARK",187,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11314.626",,"ARENA_DISTANCES","DARK",188,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11374.652",,"ARENA_DISTANCES","DARK",189,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11434.669",,"ARENA_DISTANCES","DARK",190,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11494.691",,"ARENA_DISTANCES","DARK",191,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11554.712",,"ARENA_DISTANCES","DARK",192,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11614.734",,"ARENA_DISTANCES","DARK",193,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11674.759",,"ARENA_DISTANCES","DARK",194,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11734.777",,"ARENA_DISTANCES","DARK",195,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11794.802",,"ARENA_DISTANCES","DARK",196,0,0,0,0,0,0,6,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11854.854",,"ARENA_DISTANCES","DARK",197,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"11914.907",,"ARENA_DISTANCES","DARK",198,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000
"11974.930",,"ARENA_DISTANCES","DARK",199,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12034.951",,"ARENA_DISTANCES","DARK",200,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12094.975",,"ARENA_DISTANCES","DARK",201,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12155.025",,"ARENA_DISTANCES","DARK",202,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12215.053",,"ARENA_DISTANCES","DARK",203,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12275.070",,"ARENA_DISTANCES","DARK",204,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12335.093",,"ARENA_DISTANCES","DARK",205,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12395.145",,"ARENA_DISTANCES","DARK",206,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12455.168",,"ARENA_DISTANCES","DARK",207,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12515.190",,"ARENA_DISTANCES","DARK",208,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"12575.212",,"ARENA_DISTANCES","DARK",209,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
